,Review1,"bản thân không trang điểm chỉ dùng kem chống nắng nên dùng nước tẩy trang là phù hợp, cứ nghĩ dịch covid sẽ ảnh hưởng đến thời gian vận chuyển nên sẽ bị nhận sản phẩm bị lâu không ngờ, vẫn như lúc chưa dịch, cám ơn tiki và đối tác vận chuyển"
1544,"Nước súc miệng dùng thích lắm, mình mới dùng được nước súc miệng tầm được 10 đã thấy răng có sáng lên một chút, quan trọng là dùng nước súc miệng này sau khi đánh răng thì cảm giác rất sạch, hơi thở thơm the mát. Còn về giao hàng thì lần này mình hơi thất vọng chút vì Tiki giao hàng lâu hơn thời gian dự kiến nhưng không sao, mình đã nhận được hàng nguyên vẹn và cách đóng gói vẫn rất cẩn thận đến từ Tiki."
1545,"Sản phẩm date xa 2023 nhưng nhìn vỏ chai xước *** nhiều như hàng cũ, nhãn chính thì khá nhòe chứ k sắc nét. Làm mình nghi ngờ về chất lượng sp. súc thử thì loại này k cay như cool mint. Hiệu quả trắng răng thì mình k đánh giá được do mới dùng vài hôm.
Đóng gói cẩn thận. Giao hàng nhanh. Nhưng Tiki giờ lạ quá, hàng tặng kèm/khuyến mãi lại tách riêng thành 1 đơn. Làm phải trả 2 lần phí VC. Đơn chính phải nhận xong quà mới bắt đầu chuyển nên đợi lâu quá."
1546,"Hàng giao không có 1 miếng xốp gì hết, chỉ có mấy tờ giấy lót le que như hình. Sau 1 tgian lâu đặt lại giờ Tiki gói hàng chán, mặc dù giao nhanh.
Hàng tặng thì nó xước, nó dơ cứ như rớt từ trong xó nào rồi lấy ra tặng khách ak, sx từ năm 2020 lận, date dưới 1 năm để dùng.
Quá thất vọng về mua hàng tại Tiki"
1547,"Đặt 11.11 dự kiến giao 12.11 nhưng sau đó thông báo sẽ giao trễ 7-10 ngày. Nhưng mình có nhắn Tiki giao sớm giúp, và ngay ngày 13.11 là nhận được rồi. Giao hàng đầy đủ, quà tặng nhiều. Hộp có hơi móp xíu nhưng sản phẩm không sao. Rất hài lòng. Đây là lần đầu tiên đặt bên Tiki, rất tuyệt vời."
1548,"thiếu của mình 2 chai quà tặng 100ml. mình thắc mắc với bộ phận cskh được giải thích số lượng quà tặng không đủ. OKK. không đủ thì phải xóa phần quà tặng đi, cứ để mình mua rồi lại gọi lên thắc mắc. mệt mỏi. và bảo mình ""anh có muốn bỏ đơn hàng không?"". mình mua không hẳn vì quà tặng. nhưng đã bảo có quà thì phải đầy đủ"
1549,"Mình đã dùng nhiều sản phẩm này nên hôm nay khi nhận hàng mở ra thấy khác so với mọi khi, bình thường trên vỏ hộp không in tiếng việt như thế này. khi mở ra bên trong không có hướng dẫn sử dụng và sản phẩm thì bị lỗi như hình ảnh mình chụp. Yêu cầu tiki xem lại chất lượng nhà cung cấp.
P/S : Bình thương mình đặt 1 shop ở Bình Dương giá khoảng 115k/1 hộp chất lượng khác hản so với loại mình mới nhận được, nghi ngờ sp này không được sản xuất tại Thái Lan."
1550,"xuất xứ anh, sản xuất tại thái lan mà sao toàn in tiếng việt. lên mạng xem thấy hàng thật in hoàn toàn bằng tiếng Anh và có dán hướng dẫn bằng tiếng việt của công ty phân phối. thậm chí ko có tờ hdsd mà in thẳng vào mặt trong của bìa hộp. ko dám tin đây là hàng thật"
1551,"Tiki giao cho hộp hàng nát bét, bẹp dí dụi. Bóc ra phân nửa bị nổ cả túi chảy cả chất lỏng bên trong ra ngoài. Mua rất nhiều lần nhưng dạo này khâu đóng gói vận chuyển rất có vấn đề. Mới hôm trước mình vừa phải đổi một đơn do giao hàng gãy vỡ đến hôm nay lại móp hỏng. Quá thất vọng với tiki"
1552,"Chưa dùng nên chưa biết chất lượng sản phẩm có phải chính hãng không, nhưng được cái tiki giao hàng siêu nhanh, đóng gói dấu tên rất hài long. Hộp bị móp và không thấy có tờ hướng dẫn sử dụng bằng giấy như mọi khi mình mua ở hiệu thuốc."
1553,"Giao hàng nhanh. Nhân viên giao hàng rất nhiệt tình giao hàng đến tận cửa nhà.
Nhà mình ở trong ngõ, có 1 đoạn đường khá hẹp, rộng tầm 1m. Đặt hàng bên Shopee toàn bị gọi ra đầu ngõ để nhận hàng. Riêng Tiki thì luôn giao hàng đến tận cửa nhà dù hàng to hay nhỏ.
Về hàng họ thì chưa chưa dùng chưa biết thế nào
5* cho giao hàng"
1554,"-Dịch vụ tiki cũng ổn mặc dù nghe nhiều người phàn nàn, giao lâu do ở Hà Nội lận nên mình cũng nhắn cho họ để giao nhanh hơn thì cũng thấy giao nhanh hơn.
- Mình đã mở một cái để kiểm tra thì thấy hàng chuẩn, đóng gói chắc chắn nên ko đổ vỡ gì.
- Mình nghe nhiều người review r nên mua thử vs cả canh sale mua haha còn 220k một chai nên mình mua lun hai chai.
- Trước mình cx có dùng một số dạng sp có axit như srm, toner, vs kem dưỡng r nên để thử xem sao. Tại có nhiều bạn nói đẩy mụn ghê lắm, umm ns chung để thử r cho review sau."
1555,"anh call me duy dẫn link sang đây nên em cũng yên tâm. Đặt xong ms đọc cmt của mn và hơi lo. và sợ đổ vs đóng gói k kĩ. nhưng tiki đã làm rất tốt ạ. đóng gói rất oke, có bao nilon ở ngoài và bao bong bóng bọc nơi chai nên cũng k lo bị đổ. nắp đã đc cải tiến, em rất thích. tuy giao hàng lâu quá nhưng ksao. còn sp thì phải dùng ms cho review đc"
1556,"pc chính là chân ái đời mình chưa đầy 4 tháng sd bha của pc mặt mình hoàn toàn hết sạch mụn ẩn...thiệt luôn nếu có 1000 sao tui cũng đánh giá cho pc á trời... da mình khá ổn nên lần đầu tiên mình quất luôn 2% sd cách ngày ở tuần đầu sang tuần t2 chơi mỗi tối luôn kkkk trộm vía chúng mình hợp nhau nên mụn đẩy nhiều nhưng rất ít mụn viêm, toàn đẩy cồi mụn ẩn lên thì nhiều. Mình tự nặn tại nhà luôn nhưng wc kĩ dữ lắm. Giờ mặt mình chỉ còn thâm chút ít do mụn để lại thuii...Mình thì mong muốn đem lại rv tốt nhất cho mn nên mình sd có hiệu quả mới dô rv á. Mình sẽ để 2 ảnh trước và sau khi sd em nó cho mn xem rõ hơn nha. Mình là khách hàng thui chứ hổng có pr gì đâu mn đừng có lo kkk"
1557,"5 sao vì đã freeship lại giao sớm hẳn 10 hôm. Mã check hàng auth siêu yên tâm. Chưa từng có trải nghiệm dùng BHA nên mình sẽ để ảnh da mặt hiện tại (da dầu nhiều mụn ẩn, bị tổn thương do thói quen nặn mụn) và dùng hết lọ này rồi quay lại review tiếp."
1558,"Ảnh đầu là trước khi dùng, hai ảnh sau là sau khi dùng BHA. Một tháng rưỡi mình thấy da cũng ko cải thiện lắm đâu ạ (ảnh chụp ko make up da mộc để mn tự so sánh) có thể do nền da mình tốt nên khó cải thiện 
Mình dùng chung với vit C klairs, toner C của melano, serum the body shop 
Dịch vụ Tiki thì siêu tệ mình đặt một đơn dầu gội trc đơn BHA của Paula mà ko có hàng r trì hoãn ko giao khất lần khất nữa, cứ đùn đẩy hết bên này bên kia"
1559,"Hàng chính hãng, có nhãn mác đầy đủ, chất lượng tốt . Giao hàng nhanh."
1560,"Khi mình nhận được hàng, thật sự rất thất vọng với bộ phận gói hàng và vận chuyển. Thứ nhất, không có sốp hay gì gói kèm để bảo vệ sản phẩm trong quá trình vận chuyển. Thứ hai, khi mình nhận được hàng thì gói hàng bị mốp méo nghiêm trọng. May là sản phẩm phía trong không bị ảnh hưởng nhiều. Sản phẩm mình nhận được thì có lớp màng bọc bên ngoài, hộp y nguyên, tuy nhiên vấn đề quan trọng nhất ở đây là tại sao mã sản phẩm ở hộp và trên thân tuýp kem lại không giống nhau như vậy. Vậy thì có đảm bảo là hàng auth hay không? Hi vọng Tiki nhanh chóng đưa ra lời giải thích hoặc cách giải quyết hợp lý cho mình. Mình sẽ update lại đánh giá sau khi nhận được phản hồi hợp lý từ Tiki."
1561,"Hàng mình đã nhận được, mình đặt khuya chủ nhật mà chiều thứ 2 tiki đã giao hàng rồi, nhanh vượt ngoài mong đợi của mình luôn. B5 thì mình đã dùng tuýp này là tuýp thứ 4 rồi. Dưỡng ẩm cực kì tốt. Các bạn chỉ cần lấy lượng cỡ 3 hạt đậu xanh là thoa được hết mặt. Đừng thoa nhiều quá mặt nó bóng loáng như gương á. Chất kem mỏng nhẹ thấm rất nhanh. Mình lười nên chăm sóc da đơn giản lắm. Dùng sữa rửa mặt xong để làm sạch da xong thoa BHA 2% của paulachoice  xong tới B5 là hết. Vậy mà da vẫn mướt mát và căng. Ko đổ dầu nữa. Tuy nhiên mình vẫn đau đầu vì ko biết làm thế nào để trị dứt điểm mụn đầu đen. Bạn nào trị dứt điểm rồi cho mình gợi ý sản phẩm nào tốt với nhà cung cấp uy tín với. Hình mình mặt áo hồng là da cách đây 3 tháng khi chưa biết tới tẩy tế bào chết hoá học bha. Mụn mọc kinh dị luôn. Hình sau là da hiện tại của mình. Tất cả đều chụp bằng cam thường. Mình rất thích đọc comment trước khi mua bất cứ thứ gì nên khi mua xong cũng rất thích viết comment review lại. Hihi hơi dài dòng xíu thôi"
1562,"Mình đã sử dụng được 1 tgian, lúc đầu mình có hơi lăn tăn vì có review về e này kem đặc cgiac khá nặng mặt. Nhưng thực tế mình dùng rất oke, kem đặc, chỉ lấy cỡ hạt ngô là đủ nè, từ sáng tới chiều ko bị bóng dầu. Tối mình vẫn dùng e này, sáng hsau mặt vẫn mướt, 5 sao cho chất lượng giữ ẩm và phục hồi da. Cảm giác B5 của La Roche rất xịn xò nhé. 
Tiki giao hàng nhanh, hàng chính hãng, vẫn 10 điểm cho Tiki nè ❤️ 
Mình recommend em này cho những ai da hỗn hợp, da khô nhé"
1563,"Larocheposay thì chắc khỏi bàn về chất lượng rồi. Do là dược mỹ phẩm nên giá cũng cao hơn so với các dòng chăm sóc da bth nhưng khi đã dùng rồi thì sẽ ko hối hận. 
Săn được deal tốt nên rất là ưng cái bụng :))))
Dùng kem này buổi tối là sáng hôm sau thấy da ổn hơn rõ rệt: da mềm hơn, nếu da đang kích ứng sẽ thấy dịu đi hẳn, ko đổ dầu ( dùng kèm xịt khoáng)
KL: 5* nha !!!"
1564,"Chân ái là đây. Combo thần thánh khi trộn 3 giọt nia và B5 trên lòng bàn tay sau đó vỗ nhẹ lại cho hỗn hợp đều với nhau và apply lên mặt  bằng cách vỗ nhẹ cho đều xong thao toàn mặt ,chỉ trong vòng 30s sản phẩm sẽ thấm nhanh vào da không hề có cảm giác châm chích ,nặng mặt hoặc bí da(1 mình nia thì tạo lớp màn trên da có thể vón cục, B5 thì khá khó tán vậy mà 2 cái kết hợp chung cho hiệu quả cực kì tốt thoa cực thích, sử dụng ban ngày + da thường đến khô)"
1565,"mình không hiểu sao mình đặt combo 149k tặng kèm nước tẩy trang trong ngày 26/11 khung giờ 0-2h, khi d đặt nó vẫn hiện quà tặng nhưng khi giao hàng thì lại không có??? 
mình có nhắn hỏi shop thì shop cứ ậm ừ trả lời cho xong bảo mình đợi đang đợi kết quả bên kia gì đó =)))
xong mình đợi nhắn cả tuần xong vẫn không nhận được trả lời cụ thể gì?"
1566,"Bực mình thực sự. Chương trình tặng sản phẩm kéo dài từ ngày 15-17. Mình đặt mua hàng ngày 16. Nếu đúng thì quà của mình sẽ gồm một khăn mặt senka và 1 tuýp srm 50g. Nhưng mình ko hề nhận đc gì.
Senka đưa ra lời giải thích ko thuyết phục tý nào, đổ lỗi cho khách hàng ko kt đơn. Lý do là quà tặng có hạn. Như vậy ko khác gì treo đầu dê bán thịt chó. Bên ngoài thì ghi có quà. Bên trong thì nói hết. Mình ko thể tin được đây là cách hành xử của một công ty lớn. Thiếu tôn trọng khách hàng vô cùng"
1567,"Tiki đóng gói cẩn thận và giao hàng nhanh. Đang sale nên là mình mua được giá khá tốt, và còn được tặng quà. 

Có 2 điều mình muốn góp ý để Tiki thay đổi giao diện thân thiện hơn với người dùng: 
1. Tạo thêm nút like ngay chỗ sản phẩm;
2. Tích hợp chức năng chọn mua 1 vài sản phẩm trong giỏ hàng chứ không phải bắt buộc mua toàn bộ như hiện nay."
1568,"Ummm, tại mình hơi lười nên mình sẽ up ảnh sản phẩm do tiki cung cấp, xin lỗi tiki nhiều nha :((( về sản phẩm mình mua thì hàng được giao rất nhanh, sữa tắm dùng rất dịu, độ ẩm cao, sữa rửa mặt cũng rất ok luôn, rất hợp với da của minh. Cảm ơn tiki rát nhiều ạaa"
1569,"Sản phẩm đúng mô tả, mình chưa xài nên chưa biết sao. Nhưng tiki bt giao hàng khá tốt. Nay lại thấy hình ảnh này hơi phản cảm . Nếu là hàng dễ vỡ thì hnay tiêu rồi. Nên chỉ cho 4 sao thôi. Trừ 1 sao hộp hành móp méo đến biến dạng."
1570,"sản phẩm giao về mở ra còn được nửa bình nhẹ tênh, van thì lỏng, không đổ chảy gì cả. Gọi điện lên nhân viên hỗ trợ thì đang nói chuyện thì không nghe máy, để đợi cả 1 phút không phản hồi, thái độ phục vụ cực kì thiếu chuyên nghiệp"
1571,"sản phẩm khá ok  giao hàng nhanh ,chai lưng, nhưng cân đúng số lượng, góp ý shop đóng gói cẩn thận hơn 1chút , bán hàng cần tư vấn kỹ hơn trên hình để kèm quà tặng, khi nhận hàng lại k có quà ,có chút thất vọng, mong lần sau mua hàng được shop nói rõ chi tiết cho sản phẩm của mih"
1572,"Chai có một nửa thôi nhé , mình đã ra siêu thị kiểm tra thì thấy đều bị vậy , có thể là do dung tích chai cao hơn so với dung tích mặc định của sữa tắm nên sữa bỏ vô chai thấy nó có một nửa . Hi vọng bạn nào có cân thì đem cân thử chứ mình không có cân nên chỉ ra siêu thị so sánh vs mấy chai khác được thôi / về hình thức giao hàng thì hàng mới không đổ tràn ra khi giao / giao nhanh trong 2 ngày / giá tốt"
1573,"Mình thường xuyên mua size to nhất để đỡ mất công. Thích tắm lifebouy vì ko bị nhờn, hợp với ai thích cảm giác sạch và khô. Mùi hương màu đỏ này cũng dễ chịu nhất. Hình ảnh thì thôi nhé, mình phải giữ giá nên không chụp ảnh lúc tắm, thông cảm."
1574,"Đã mua hàng nhiều lần nhưng lần này thật sự thất vọng vì mua hàng mà trong chai có 2/3 chai, mong tiki kiểm duyệt hàng kĩ hơn để đôi bên đỡ mất thời gian . đề nghị tiki đổi hàng lại ạ"
1575,Hàng đúng chính hãng Lanaform hàng châu Âu của Bỉ. Chất nhựa của vỏ trông thật đẹp và chắc chắn. Máy vận hành khá ổn. Các phím điều khiển hoạt động ổn định. Đóng gói gọn gàng đảm bảo. Giao hành nhanh sau 3-4 tiếng. Khá hài lòng.
1576,"Mình đã và đang xài thấy rất tốt nên muốn review cho mọi người biết. Nhà mình có 3 người lớn thường xuyên dùng đều rất thích. Mình đã dùng 1 số thương hiệu máy ngâm chân khác trước đây sau đó tặng cho người quen rồi mới mua máy Lanaform này, cảm nhận máy sục khỏe và làm nóng nhanh nhất, lại có nhiều chức năng nhất luôn. có tận 8 đèn hồng ngoại nhiều gấp 2 3 lần các máy trước. thấy bảo có 6 nam châm chắc gắn ngầm trong thân máy nên ko thấy. cục xoay ở giữa thân máy có động cơ tự xoay nhấn vào mới xoay nhé, massage thấy nhột nhột cũng thích. còn 6 con lăn thì tự lấy chân lăn qua lăn lại. nhiều chức năng và máy kiểu nồi đồng cối đá chắc chắn nên khá nặng, khoảng 5 kg, điểm trừ nhỏ thôi không ảnh hưởng nhiều. Tóm lại là vợ mình rất thích, bà giúp việc còn thích hơn, mỗi lần ngâm xong đều thích bảo là như nó lắp cho mình đôi chân mới. tiki giao hàng nhanh chuẩn hàng chính hãng. mua hàng tiki rất tuyệt"
1577,"Cũng không ngờ là Tiki Trading lại là NCC sản phẩm này, vì đợt đầu lướt thì không có. Nên chọn luôn vì yên tâm. Hôm trước đặt hôm sau có hàng. Được kiểm tra tại chỗ luôn nên yên tâm. Cho hai cụ xài thử thì các cụ ngủ khá ngon. Nên đổ nước lạnh vào (quá mắt cá nhân) thay vì nước nóng. Bật chế độ nóng phù hợp, làm nóng khá nhanh. Ngâm xong thì việc đi đổ nước với thanh niên khá ok còn các cụ thì hơi mệt vì khá nặng (4kg cả nước) ."
1578,"Ship hàng siêu nhanh, đóng gói cẩn thận, hàng mới tinh sạch đẹp. Ngâm chân thực sự rất thích, thoải mái. Có điểm trừ là khi vệ sinh hơi cực, không có thanh cầm hay bám nên đổ nước đi khá bất tiện. Không nên đổ đầy nước quá, khi sục khí massage nước sẽ bị bắn ra ngoài nhiều 😆  👌🏻👌🏻👌🏻"
1579,"Sản phẩm sử dụng khá tốt, giống như mô tả, nước 35* sẽ hơi ấm ấm, khoảng 42* thì sẽ khá ấm nóng. Máy có chế độ rung nhưng cũng ko mạnh lắm.

Còn lại thì sản phẩm khá tốt, sử dụng xong thì ngủ cực ngon và thoải mái tinh thần.

Khuyến cáo mọi người nên sử dụng :)"
1580,"Đã nhận được hàng. Sớm hơn ngày dự kiến trong tình hình dịch bệnh như thế này là vui rồi. Shipper cũng rất kiên nhẫn.
Về hàng hóa lần này.
Ngoại quan hai đầu hộp phồng lên, giống như feedback của khách hàng khác, điều này làm mình không hài lòng lắm. Tự nhủ chắc là do hộp nặng.
Mở hộp ra thấy chất kem sánh mịn, không bị vón cục. Ngửi thử có mùi giống như rượu vậy, không biết có phải mùi sản phẩm vốn là vậy không?
Đã *** thử lên da tay, cảm giác mát nhẹ, khô nhanh. Sau khi sử dụng lên mặt thấy mát lạnh, khá thích.
Chấm 4* vì lần này mua hàng vẫn khiến mình hơi lo lắng."
1581,"Hơn 1 tuần mình mới nhận được sản phẩm, bị tách đơn hàng khoảng 4 ngày kể từ lúc đặt mua. Mình mua 28/6 giảm còn 298k và được tặng thêm bộ Cream Trio Kit.
Sản phẩm được đóng gói cẩn thận, do tiki phân phối thì chất lượng khỏi bàn. Do mới sử dụng được 2,3 lần nên chưa thể đánh giá kĩ. Sau khi đắp mặt nạ một lúc có cảm giác man mát, và da mặt trở nên dễ chịu, thông thoáng khi rửa lại bằng nước sạch."
1582,"Vì mình chưa dùng sản phẩm nên chưa review được. Mọi người quan tâm chất lượng mặt nạ thì xem các nhận xét khác nhé.
Hơi thất vọng vì khi mở thùng giấy hộp mặt nạ không được đóng kĩ ( hình 2). Cũng không có giấy hướng dẫn sử dụng bên trong mỗi hộp."
1583,"Đóng gói sản phẩm thất vọng thực sự 
Chưa bg bị ntn tung hết cả ra 
Còn về sp thì như bị lừa ý chẳng có tem nhãn gì chat vs shop cũng chẳng thấy phản hồi 
Có cái mã giảm giá 25k tích vào thì k đặt đc hàng , bỏ tích cái đặt đc luôn , xời
Thấy bảo có hàng tặng kèm cũng k có luôn 
Thất vọng"
1584,giao hàng quá muộn.đóng gói hàng quá ẩu.nhìn hộp hàng nhận được mà không thể nào có thể diễn tải được.lần đầu tiên mua hành tiki mà quá thất vọng.k cả bọc chống sốc cho sản phẩm trong khi hành giao từ nam ra bắc.nếu có 0 sao chắc mình cũnh đánh giá luôn
1585,"giao khá nhanh,tuy sau khi vận chuyển có méo mó nhưng hàng bên trong vẫn đc bảo quản tốt,hàng còn mới chưa bị mở. mk có quét mã vạch thử thì có ra như vậy, không biết chính hãng không, mk có chụp ảnh lại app mk sd và ảh khi check ,MN có thể tham khảo nhé. mk mua trong đợt sale 10/10 nên giá có rẻ hơn (125.000 đ)"
1586,"Sản phẩm có kèm theo quà là 1 chai dưỡng da dùng rất mướt. Còn về nước tẩy trang thì dùng lần đầu thấy rất dịu không kích ứng cho da dầu mụn và cảm giác da thì hết dầu, nhờn nhưng không có quá khô căn, thêm nữa bạn nào mua nhầm chai thì cũng đừng quá lo lắng vì chất lương 3 chai là khá tương đồng nhau."
1587,"Đầu tiên là về đóng gói tiki đóng gói khá sơ sài, chỉ bằng bọc ni lông
Và ko biết vận chuyển như thế nào nhưng hộp nhận đc méo mó 
Chai xước khá nhiều
Và đặc biệt là nhà bán có nói là thương hiệu và xuất xứ đều từ Pháp
Nhưng mã vạch lại được mã khác dán lên phải xé ra mới thấy mã của chai và lại là 692 là từ Trung Quốc????"
1588,"Giao hàng nhanh, đặt tối 11/11 thì trưa 12/11 đã giao tới rồi. Shipper rất nhiệt tình ạ. Lần đầu tiên mình thấy chai này dc sale 40% và còn áp thêm mã giảm giá + Tiki xu nữa nên mua với giá hời. Mua bên shop chính hãng nên yên tâm hơn so với các shop còn lại. Tẩy trang này thì ai cũng khen nên mình mua về xài thử, mong là sẽ thích. Mình da hỗn hợp thiên dầu nha. 4 loại tẩy trang của nhà L’oreal này thì gần như công dụng giống nhau nhưng chai mình mua nắp xanh nhạt hợp cho da dầu hơn. Lần này Tiki đóng gói kĩ. Sẽ tiếp tục ủng hộ. Mong là sau này sẽ có những đợt sale như thế này nha shop 🥺"
1589,"không hài lòng, vì nước tẩy trang này giống như hàng fake, mặt vừa dùng kem nền xong tẩy miếng bông tẩy trang trắng bốc, nói chung là khoomg cod tác dụng tẩy trang luôn giống như nước lã vậy, bình thường chai này sec có 1 lớp dầu ở trên nhưng chai của shop giao laik không có luôn"
1590,"Môi mình khô quanh năm suốt tháng. Siêu siêu khô luôn nên xác định ở đời sống chung với dưỡng môi. Loại này mình đánh giá tốt là vì thời gian dưỡng của nó kéo dài hơn so với những loại mình từng sử dụng. Tuy nhiên, nếu chỉ cần lơ là 1 chút thôi là môi lại khô ngay. Nhưng phải công nhận em này vượt trội hơn. Trong thời gian sử dụng môi cũng hồng hào hơn nữa."
1591,"Tiki giao hàng nhanh và cẩn thận ?? Về Laneige thì chất lượng miễn bàn, mình đã sử dụng bộ skincare của Laneige rồi nên ko do dự gì khi mua thêm 1 sp chăm sóc môi, sau 1 đêm ngủ dậy môi mình mềm mượt bọng nước rất thích, rất đáng bỏ tiền ra rước 1 em về nha các chị em."
1592,"Tikinow nhưng vận chuyển lâu gấp đôi thời gian dự kiến. Hàng đến thì nát bét như hình. Vừa mở ra thì vỏ ngoài của laneige đã bung phần náp dưới ra. Tuy vậy sản phẩm sử dụng thì rất tốt, chỉ là vấn đề gói hàng và vận chuyển làm mình quá buồn thôi."
1593,"Đóng gói sản phẩm kĩ lưỡng,ko bị móp méo,giao hàng nhanh,chưa sd sản phẩm bảo giờ nhưng giờ mới thấy chất lượng sản phẩm vượt trội,chất kem mền,độ bám tốt,thơm mùi berry, có vẻ hơi cảm giác ""dày"" trên môi nhưng ngược lại hôm sau môi lại mền mại,k còn khô,nức nẻ nữa...sẽ tiếp tục ủng hộ sản phẩm và Tiki ??"
1594,sản phẩm dùng cực thích giao hàng nhanh mk dùng đc hai ngày cảm thấy môi mền mịn cấp ẩm tốt dùng tối thì dùng một lp dày còn buổi sáng thì thoa một lớp mỏng nhẹ dưỡng môi khá tốt 👍👍 nghe nói Laneige dùng khá tốt lên mk chuyển qua dùng thử ai ngờ tốt thật cấp ẩm tốt hơn lipice nhiều và môi mk cũng đỡ khô hơn trc luôn ủng hộ Laneige và tiki😍😍
1595,"có mùi thơm dịu nhẹ, dạng sữa sánh mịn, thoa lên da thẩm thấu nhanh hơi lười chụo hình review nhưng tốt, giá đang sale 489k mà đc tặng thêm 1 tuýp gel chống nắng 10g với 1 lọ sữa chống nắng 10 mấy g nữa với 2 sample cảm thấy hời, mua anessa trên tiki rẻ hơn ***"
1596,"Rất thông cảm và hiểu dc là mùa dịch này các tuyến đường không dc lưu thông trôi chảy và nhanh như trước như cũng cần nghĩ đến cảm nhận của người nhận gói hàng chứ. 
Thứ 1: hàng giao hộp móp méo, rách 1 đường dài
Thứ 2: hàng bị mất là 1 chai kem chống nắng nhỏ đi kèm. Tại thời điểm tôi đặt là đang KM có tặng kèm nên tôi mới đặt..( quên chụp hình đơn tại thời điểm ngày 8.8 mà tôi đặt nên k thể gửi thêm 1 số hình) bây giờ giao đơn hàng như vậy có chấp nhận được không? Vừa móp hộp,rách và thiếu hàng. Thật sự rất rất rất thất vọng và bực mình vô cùng 😡😡😡😡😡😡😡Bạn nên xem lại chất lượng dịch vụ của mình nha!!"
1597,"Mình đặt hàng trong khung giờ khuyến mãi nhưng nhận hàng thì không có hàng tặng kèm. Mình đã nhắn cho store và chỉ nhận được thông tin rằng ""Kiểm tra trên hệ thống thì đơn hàng của mình không có quà khuyến mãi?"" Mình có chụp màn hình đơn đặt hàng nhưng do bấm nhầm lên 2sp, sau khi phát hiện thì mình sửa lại thành 1sp và đặt như bình thường, thời gian chụp màn hình và thời gian đặt chỉ cách nhau 2 phút nhưng vẫn bị cho là MÌNH NHẦM LẪN?? Vào lại lịch sử đơn hàng của Tiki thì không hiển thị hàng khuyến mãi như những app khác, dù đơn hàng và hàng khuyến mãi không bao nhiêu nhưng cảm giác bị chối bỏ hoàn toàn trách nhiệm khiến mình rất bực mình. Sẽ không bao giờ quay lại store trên Tiki và sử dụng Tiki để đặt hàng mỹ phẩm nữa. Xin cảm ơn!"
1598,"Anessa bị làm giả rất nhiều nên mỗi lần mua mình ơi sợ. Tin tưởng tiki nên đặt mua app này và thấy vui vì kcn đang giảm giá. Áp voucher chỉ còn 412k. Với e này mình đã dùng được 6 tháng, hiệu quả rất tốt, thấm nhanh, chống trôi khi đổ mồ hôi và đặc biệt nâng tone da nhẹ, trông trắng hồng. Nói chung tiền nào của đó 😜"
1599,"Dịch vụ, mua hàng như kiểu bị lừa, hình đăng khung giờ 0h -2h sẽ có quà tặng. Nhưng ko nhé mọi người cẩn thận, kể cả khi có đc cái xác nhận như hình tôi chụp trên nhưng trong đơn cũng ko có nhé. Đặt đêm, sáng ra mình hủy nhưng tiki hệ thống kém ko hủy đc, người nhà ko biết nên lỡ nhận.
SP chất lượng thì ko phù hợp cho da mỏng, dùng hao, da thường mà bôi lên rất khô
Kết luận ko nên: chương trình anessa ra dở, Tiki ko hủy ko chơi đc, mua"
1600,giao một cái mới còn tem  và một cái cũ mất tem  hư . Hơn một trăm nghìn không đáng nhưng thật không thể tin một kênh bán hàng lớn lại để những người làm ăn không đúng vô bán. khuyên mọi người tránh xa
1601,"Tôi đã mua và nhận máy đo SpO2 đơn hàng 956060430, tôi mở máy và *** thử trên bản thân thấy máy bị lỗi vì tôi là hoàn toàn khỏe mạnh không bị bệnh gì về đường hô hấp nhưng nhiều lần đo máy vẫn báo SpO2 chỉ 70%. Tôi đã làm thủ tục hoàn trả để mua của TiKi máy đo khác nhưng sau 3 ngày không thấy Tiki phản hồi gì. Đề nghị Tiki xem xét, giải quyết!"
1602,"Máy đo ko chính xác, nhảy số liệu lung tung rất nguy hiểm cho người sử dụng, đặc biêt là t đang dùng cho người cách  ly tại cty, số liệu nhảy sai gây nguy hiểm khó phát hiện bệnh. 
Mua 3 cái thì hư cả 2 cái, chỉ còn 1 cái hoant động cũng ko bình thường"
1603,"SpO2 so sánh với đồng hồ Garmin 245: 
- Đồng hồ Garmin cho kết quả ổn định là 95%, thỉnh thoảng 96%
- Máy này toàn ra 98%, thỉnh thoảng ra 97%

Nhịp tim so sánh với máy đo huyết áp Omron (https://tiki.vn/product-p14901432.html?spid=14901433):
2 máy cho kết quả lệch nhau khoảng 4->5 nhịp tim (máy đo huyết háp khoảng 72 thì máy này cho khoảng 68)"
1604,"Cả 3 cái mua trong đơn hàng đều không sử dụng được. Đây là lần thứ 2 mua hàng điện tử ở tiki
Lần đầu là 2 camera yosee, xài được 1, đổi lại 1, đổi lại vẫn k xài được.
Nếu tiki k cho kiểm tra và dùng thử sp điện tử thì nên ngừng kinh doanh, trãi nghiệm k tốt điện tử sẽ k mua các mặt hàng khác nữa"
